地址全址
高雄市茄萣區嘉樂里濱海路三段69號
高雄市鳳山區福誠里福誠二街168號
高雄市大寮區會社里鳳林三路373巷8號
高雄市楠梓區仁昌里惠民路208號
高雄市茄萣區嘉樂里濱海路三段69號
高雄市鳳山區福誠里福誠二街168號
高雄市大寮區過溪里濃中街12號
高雄市大社區觀音里金龍路３２４號
高雄市苓雅區三多四路63號12樓
高雄市三民區民族一路732之1號2樓
高雄市左營區新下里立信路231號15樓之3
高雄市左營區新下里立信路231號15樓之3
高雄市前鎮區一心二路119號9樓之3
高雄市苓雅區苓中里四維四路216號5樓之3
高雄市岡山區忠孝里勵志二路38號
高雄市路竹區竹南里竹南街5號2樓
高雄市鳳山區協和里自治街75巷11號1樓
高雄市大寮區中庄里鳳屏一路472號3樓
高雄市大寮區中庄里鳳屏一路472號3樓
高雄市左營區新下里自由二路309號3樓
高雄市左營區新下里自由二路309號3樓
高雄市左營區新下里自由二路309號3樓
高雄市前鎮區民權里一心一路243號8樓之4
高雄市前鎮區民權里一心一路243號8樓之4
高雄市三民區寶珠里正忠路455巷4之2號
高雄市小港區宏亮里學府路30號2樓
高雄市路竹區竹南里竹南街5號2樓
高雄市鳳山區協和里自治街75巷11號1樓
高雄市鳳山區協和里自治街75巷11號1樓
高雄市大寮區中庄里鳳屏一路472號3樓
高雄市左營區新下里自由二路309號3樓
高雄市左營區新下里自由二路309號3樓
高雄市前鎮區民權里一心一路243號8樓之4
高雄市前鎮區民權里一心一路243號8樓之4
高雄市前鎮區民權里一心一路243號8樓之4
高雄市前金區東金里永恆街18號
高雄市左營區合群里軍校路553號
高雄市大寮區自強街61號1樓
高雄市大寮區自強街61號1樓
高雄市大寮區自強街61號1樓
高雄市新興區振華里中山二路472號10樓之7
高雄市新興區振華里中山二路472號10樓之7
高雄市鳳山區鎮西里信義街50號
高雄市前鎮區西甲里一心二路119號八樓之二
高雄市岡山區大遼里中山南路268號1樓
高雄市苓雅區苓中里四維四路216號5樓之3
高雄市鼓山區平和里九如四路711巷2弄9號1樓
高雄市鹽埕區南端里五福四路49號7樓之1
高雄市鳳山區福誠里福誠二街168號
高雄市大寮區中庄里鳳屏一路472號3樓
高雄市大寮區中庄里鳳屏一路472號3樓
高雄市前鎮區民權里一心一路243號8樓之4
高雄市三民區寶珠里正忠路455巷4之2號
高雄市三民區寶珠里正忠路455巷4之2號
高雄市三民區寶國里陽明路207巷17號
高雄市三民區寶國里陽明路207巷17號
高雄市三民區寶國里陽明路207巷17號
高雄市三民區寶國里陽明路207巷17號
高雄市前金區東金里永恆街18號
高雄市鹽埕區南端里五福四路49號7樓之1
高雄市苓雅區奏捷里凱旋二路130號
高雄市左營區福山里大中一路386號
高雄市左營區福山里大中一路386號
高雄市鳳山區中山西路127號
高雄市旗山區大德里東新街25巷8號5樓
高雄市左營區福山里重愛路22巷48號
高雄市左營區福山里重愛路22巷48號
高雄市三民區十美里漢口街137號
高雄市左營區海勝里翠華路601巷69號2樓
高雄市岡山區後紅里三民路38號
高雄市岡山區後紅里三民路38號
高雄市前金區東金里永恆街18號
高雄市前金區東金里永恆街18號
高雄市岡山區忠孝里勵志二路38號
高雄市岡山區忠孝里勵志二路38號
高雄市橋頭區仕和里仕豐路13號1樓
臺南市東區大同里大同路一段59號5樓
高雄市茄萣區嘉樂里濱海路三段69號
高雄市鳳山區福誠里福誠二街168號
高雄市鳳山區福誠里福誠二街168號
高雄市苓雅區林德里四維二路51號6樓
高雄市苓雅區林德里四維二路51號6樓
高雄市彌陀區彌仁里中華路2號
高雄市前金區東金里永恆街18號
高雄市前金區東金里永恆街18號
高雄市美濃區泰安里双峰街6之3號
高雄市美濃區泰安里双峰街6之3號
高雄市美濃區泰安里双峰街6之3號
高雄市美濃區泰安里双峰街6之3號
高雄市新興區振華里中山二路472號10樓之7
高雄市新興區振華里中山二路472號10樓之7
高雄市新興區振華里中山二路472號10樓之7
高雄市鳳山區鎮西里信義街50號
高雄市前鎮區西甲里一心二路119號八樓之二
高雄市岡山區大遼里中山南路268號1樓
高雄市前金區東金里永恆街18號
高雄市前金區東金里永恆街18號
高雄市鳳山區東門里中山東路58巷32號
高雄市三民區鼎泰里鼎和街5號1樓
高雄市三民區鼎金里明誠一路20號
高雄市三民區鼎金里明誠一路20號
高雄市大寮區過溪里濃中街22巷17號
高雄市新興區明莊里六合二路1號
高雄市新興區明莊里六合二路1號
高雄市新興區明莊里六合二路1號
高雄市左營區菜公里重上街46號2樓
高雄市左營區菜公里重上街46號2樓
高雄市新興區大明里中正四路53號8樓之1
高雄市前鎮區盛豐里一心二路128號5樓之2
高雄市前鎮區盛豐里一心二路128號5樓之2
高雄市鳳山區誠義里鳳頂路441號1樓
高雄市三民區達德里博愛一路70號11樓
高雄市三民區達德里博愛一路70號11樓
高雄市大寮區中庄里光明路三段1257巷51號2樓
高雄市燕巢區南燕里中興路431號
高雄市湖內區大湖里中山路一段312號
高雄市燕巢區角宿里寶頂一街47號
高雄市前鎮區竹中里和平二路203號
高雄市大寮區民智街167號
高雄市岡山區大遼里中山南路268號1樓
高雄市岡山區大遼里中山南路268號1樓
高雄市苓雅區苓中里四維四路216號5樓之3
高雄市楠梓區清豐里旗楠路142號
臺南市東區大同里大同路一段59號5樓
臺南市東區大同里大同路一段59號5樓
高雄市茄萣區嘉樂里濱海路三段69號
高雄市苓雅區林德里四維二路51號6樓
高雄市彌陀區彌仁里中華路2號
臺南市東區大同里大同路一段59號2樓、3樓
高雄市小港區二苓里沿海一路377號1至3樓
高雄市湖內區田尾里中山路一段496巷300號
高雄市楠梓區青田街19號
高雄市楠梓區青田街19號
高雄市苓雅區民主里建國一路352號
高雄市新興區振華里中山二路472號10樓之7
高雄市鳳山區鎮西里信義街50號
高雄市鳳山區鎮西里信義街50號
高雄市鳳山區鎮西里信義街50號
高雄市前鎮區西甲里一心二路119號八樓之二
高雄市前鎮區西甲里一心二路119號八樓之二
高雄市岡山區大遼里中山南路268號1樓
高雄市岡山區大遼里中山南路268號1樓
高雄市苓雅區苓中里四維四路216號5樓之3
高雄市彌陀區彌仁里中華路2號
高雄市三民區大昌二路268號3樓
高雄市前鎮區竹中里和平二路203號
高雄市三民區鼎金里明誠一路20號
高雄市三民區鼎金里明誠一路20號
高雄市大寮區過溪里濃中街22巷17號
高雄市左營區菜公里重上街46號2樓
高雄市左營區菜公里重上街46號2樓
高雄市左營區菜公里重上街46號2樓
高雄市左營區菜公里重上街46號2樓
高雄市楠梓區青田街19號
高雄市楠梓區青田街19號
臺南市東區崇成里崇德路670號
高雄市三民區壽昌路283號3樓之1
高雄市三民區壽昌路283號3樓之1
高雄市大社區保社里萬金路82之6號
高雄市旗津區南汕里旗港路33號
高雄市旗津區南汕里旗港路33號
高雄市旗津區南汕里旗港路33號
高雄市橋頭區橋南里成功南路148巷6弄11號
高雄市左營區福山里文川路311號
高雄市左營區福山里文川路311號
高雄市左營區新光里政德路647號2樓
高雄市前金區文西里光明街6號4樓之1
高雄市林園區沿海路四段72.74號
高雄市三民區民族一路732之1號2樓
高雄市三民區民族一路732之1號2樓
高雄市三民區民族一路732之1號2樓
高雄市三民區鼎泰里鼎和街5號1樓
高雄市三民區鼎泰里鼎和街5號1樓
高雄市大寮區過溪里濃中街22巷17號
高雄市新興區明莊里六合二路1號
高雄市楠梓區青田街19號
高雄市苓雅區民主里建國一路352號
高雄市左營區新光里文萊路331號2樓
高雄市左營區新光里文萊路331號2樓
高雄市苓雅區苓中里四維四路216號5樓之3
高雄市鼓山區平和里九如四路711巷2弄9號1樓
高雄市鹽埕區南端里五福四路49號7樓之1
高雄市新興區玉衡里文橫一路17號5樓之5
臺南市東區大同里大同路一段59號2樓、3樓
臺南市東區大同里大同路一段59號2樓、3樓
臺南市東區大同里大同路一段59號2樓、3樓
高雄市美濃區中圳里泰安路249巷2之1號
高雄市楠梓區盛昌街255巷100號
高雄市路竹區文南里中華路436號
高雄市鼓山區明誠里文忠路123號
高雄市鳳山區五甲二路470號2-7樓
高雄市苓雅區苓雅里成功一路135巷26號
高雄市苓雅區田西里成功一路232號11樓之1
高雄市旗山區大德里大仁街27號
高雄市彌陀區彌仁里中華路2號
高雄市彌陀區彌仁里中華路2號
高雄市楠梓區宏榮里加昌路631號
高雄市岡山區協和里明得街92號
高雄市左營區海勝里翠華路601巷67號
高雄市旗津區南汕里旗港路33號
高雄市旗津區南汕里旗港路33號
高雄市岡山區岡山里壽天路12號
高雄市旗山區中學路60號
高雄市三民區民族一路732之1號2樓
高雄市前金區中正四路211號20樓之3
高雄市苓雅區苓中里四維四路216號5樓之3
高雄市三民區明誠一路192號1-2樓
高雄市三民區明福街17號
高雄市鳳山區文英里文和街42號2樓
高雄市三民區灣子里大昌一路263號1樓
高雄市三民區灣子里大昌一路263號1樓
高雄市大寮區會社里鳳林三路373巷8號
高雄市橋頭區仕隆里成功南路5之2號
高雄市楠梓區仁昌里惠民路208號
高雄市三民區鼎金里明誠一路20號
高雄市楠梓區青田街19號
高雄市苓雅區民主里建國一路352號
高雄市苓雅區民主里建國一路352號
高雄市左營區新光里文萊路331號2樓
高雄市鳳山區文英里文和街42號2樓
高雄市三民區灣子里大昌一路263號1樓
高雄市大寮區會社里鳳林三路373巷8號
高雄市大寮區會社里鳳林三路373巷8號
高雄市大寮區會社里鳳林三路373巷8號
高雄市橋頭區仕隆里成功南路5之2號
高雄市小港區大苓里高坪二十三路710號
高雄市小港區大苓里高坪二十三路710號
高雄市左營區新光里文萊路331號2樓
高雄市鳳山區文英里文和街42號2樓
高雄市鳳山區文英里文和街42號2樓
高雄市鳳山區文英里文和街42號2樓
高雄市橋頭區仕隆里成功南路5之2號
高雄市三民區民族一路732之1號2樓
高雄市三民區明誠一路20號4樓
高雄市前鎮區一心二路119號9樓之3
高雄市苓雅區建國一路352號5樓
高雄市鼓山區中華一路976號B1
高雄市苓雅區建國一路352號
高雄市苓雅區建國一路352號
高雄市苓雅區建國一路352號
高雄市小港區大苓里高坪二十三路710號
高雄市梓官區梓和里平等路190號2樓
高雄市仁武區赤山里仁孝路450巷15號
高雄市仁武區考潭里成功路5號
高雄市內門區番子路16之10號
高雄市前鎮區竹中里和平二路205號
高雄市旗山區大德里東新街25巷8號5樓
高雄市左營區福山里重愛路22巷48號
高雄市左營區海勝里翠華路601巷69號2樓
高雄市左營區海勝里翠華路601巷69號2樓
高雄市岡山區後紅里三民路38號
高雄市岡山區後紅里三民路38號
高雄市前鎮區和平二路203號9樓
高雄市新興區大明里中正四路53號8樓之1
高雄市新興區大明里中正四路53號8樓之1
高雄市前鎮區盛豐里一心二路128號5樓之2
高雄市鳳山區誠義里鳳頂路441號1樓
高雄市內門區內豊里內埔83號
高雄市內門區內豊里內埔83號
高雄市新興區玉衡里文橫一路17號5樓之5
高雄市苓雅區奏捷里凱旋二路130號
高雄市左營區合群里軍校路553號(11病房南棟1樓)
高雄市鳳山區中山西路127號
高雄市鳳山區中山西路127號
高雄市梓官區梓和里平等路190號2樓
高雄市小港區桂園路106號
高雄市仁武區考潭里成功路5號
高雄市仁武區考潭里成功路5號
高雄市仁武區考潭里成功路5號
高雄市旗山區大德里東新街25巷8號5樓
高雄市旗山區大德里東新街25巷8號5樓
高雄市左營區福山里重愛路22巷48號
高雄市三民區十美里漢口街137號
高雄市左營區海勝里翠華路601巷69號2樓
高雄市岡山區後紅里三民路38號
高雄市岡山區後紅里三民路38號
高雄市那瑪夏區秀嶺巷112號1樓
高雄市那瑪夏區秀嶺巷112號1樓
高雄市鳥松區本館路60號
高雄市前金區青山里中正四路151號4樓
高雄市三民區鼎泰里明哲路33號B1
高雄市仁武區仁和里鳳仁路17之4號
高雄市鳳山區鎮北里北文街82巷1號
高雄市鳳山區鎮北里北文街82巷1號
高雄市新興區大明里中正四路53號2樓之1
高雄市美濃區雙峰街6-3號
高雄市大樹區檨腳里中興南路1巷46號
高雄市杉林區大愛里和氣街28巷2號
高雄市杉林區新庄里司馬路384巷54號
高雄市大寮區自強街61號1樓
高雄市六龜區民治路16號2樓
高雄市鳳山區誠德街164號1樓
高雄市鳳山區誠德街164號1樓
高雄市左營區果貿里果峰街4巷11號
高雄市湖內區大湖里長壽路65巷6弄1號
高雄市苓雅區苓中里四維四路216號5樓之3
高雄市鼓山區平和里九如四路711巷2弄9號1樓
高雄市鼓山區平和里九如四路711巷2弄9號1樓
高雄市鹽埕區南端里五福四路49號7樓之1
高雄市新興區玉衡里文橫一路17號5樓之5
高雄市苓雅區奏捷里凱旋二路130號
高雄市左營區合群里軍校路553號(11病房南棟1樓)
高雄市鳳山區中山西路127號
高雄市鳳山區中山西路127號
高雄市湖內區大湖里中山路一段312號
高雄市大樹區姑山里姑山路19之2號
高雄市楠梓區仁昌里惠民路210號
高雄市旗山區旗甲路一段215巷21號
高雄市三民區宣化街87號
高雄市三民區黃興路336號
高雄市仁武區大灣里八德南路600號
高雄市岡山區中山南路268號1-3樓
高雄市岡山區中山南路268號1-3樓
高雄市旗山區東新街25巷8號3、4樓
高雄市前鎮區一心二路157號12樓1208間
高雄市岡山區後紅里三民路38號
高雄市前鎮區和平二路203號9樓
高雄市前鎮區和平二路203號9樓
高雄市新興區大明里中正四路53號8樓之1
高雄市新興區大明里中正四路53號8樓之1
高雄市鳳山區誠義里鳳頂路441號1樓
高雄市鳳山區誠義里鳳頂路441號1樓
高雄市三民區達德里博愛一路70號11樓
高雄市內門區內豊里內埔83號
高雄市內門區內豊里內埔83號
高雄市內門區內豊里內埔83號
高雄市苓雅區自強三路3號28樓之8A
高雄市鳳山區錦田路130之7號4樓
高雄市旗津區南汕里旗港路33號
高雄市岡山區岡山里壽天路12號
高雄市岡山區岡山里壽天路12號
高雄市鼓山區龍水里中華一路976號
高雄市三民區民信路10號4樓
高雄市三民區民族一路702之13號1樓
高雄市鳥松區本館路60號
高雄市仁武區八卦里京吉一路78號
高雄市鳳山區鎮北里北文街82巷1號
高雄市楠梓區藍田里大學東路66號
高雄市楠梓區翠屏里德民路356巷30之18號
高雄市楠梓區翠屏里德民路356巷30之18號
高雄市左營區店仔頂路111號
高雄市左營區店仔頂路111號
臺北市大安區民炤里仁愛路三段30號
高雄市大寮區中興里文化路2巷2號
高雄市六龜區新發里和平路305之2號
高雄市左營區重治路67之1號
高雄市岡山區石潭里石潭路29之4號
高雄市苓雅區正義路302巷39號
高雄市梓官區大舍里大舍東路公厝巷4號
南投縣南投市平和里南投市信義街5巷26號
南投縣草屯鎮山腳里民生三街14巷46號
南投縣中寮鄉永平村永平路270號
高雄市岡山區石潭里石潭路29之4號
高雄市美濃區獅山里獅山街57-1號
高雄市茂林區多納里44號
高雄市桃源區高中里興中巷95號
高雄市新興區光耀里黃海街62號4樓
南投縣南投市平和里南投市信義街5巷26號
南投縣南投市平和里南投市信義街5巷26號
南投縣南投市平和里南投市信義街5巷26號
南投縣中寮鄉永平村永平路270號
南投縣中寮鄉永平村永平路270號
南投縣竹山鎮延和里大和街258號
南投縣竹山鎮延和里大和街258號
高雄市大寮區中庄里光明路三段1257巷51號2樓
高雄市大寮區中庄里光明路三段1257巷51號2樓
高雄市大寮區中庄里光明路三段1257巷51號2樓
高雄市大寮區中庄里光明路三段1257巷51號2樓
高雄市燕巢區南燕里中興路431號
高雄市燕巢區南燕里中興路431號
高雄市旗山區大德里東新街25巷8號5樓
高雄市左營區福山里重愛路22巷48號
高雄市三民區十美里漢口街137號
高雄市三民區十美里漢口街137號
高雄市三民區十美里漢口街137號
高雄市三民區十美里漢口街137號
南投縣中寮鄉永平村永平路270號
南投縣中寮鄉永平村永平路270號
南投縣中寮鄉永平村永平路270號
南投縣竹山鎮延和里大和街258號
南投縣南投市平山里仁和路14號
南投縣埔里鎮榮光路1號2-4樓、長照大樓1-2樓
南投縣竹山鎮集山路3段272巷16號4-5樓
南投縣南投市南鄉路53號
南投縣南投市南鄉路53號
南投縣埔里鎮鐵山里鐵山路2號2樓之1、2樓之2、3樓之1、3樓之2、4樓之1、4樓之2
高雄市三民區九如一路54巷3號1樓
高雄市三民區九如一路54巷3號1樓
南投縣南投市平山里仁和路14號
南投縣南投市平山里仁和路14號
南投縣南投市平山里仁和路14號
南投縣竹山鎮集山路3段272巷16號4-5樓
南投縣南投市南鄉路53號
南投縣草屯鎮新庄里日新街277巷250號
南投縣草屯鎮新庄里日新街277巷250號
南投縣草屯鎮新庄里日新街277巷250號
臺中市北屯區廍子里17鄰建和路一段107號1樓
南投縣信義鄉明德村玉山路45號
南投縣埔里鎮蜈蚣里榮光路1號
南投縣埔里鎮蜈蚣里榮光路1號
高雄市橋頭區橋南里成功南路148巷6弄11號
高雄市左營區福山里文川路311號
高雄市左營區新光里政德路647號2樓
高雄市左營區新光里政德路647號2樓
高雄市前金區文西里光明街6號4樓之1
高雄市前金區文西里光明街6號4樓之1
高雄市前金區文西里光明街6號4樓之1
高雄市美濃區泰安里双峰街6之3號
高雄市鳳山區鎮西里信義街50號
高雄市前鎮區西甲里一心二路119號八樓之二
高雄市鼓山區平和里九如四路711巷2弄9號1樓
高雄市鹽埕區南端里五福四路49號7樓之1
高雄市三民區九如一路54巷3號1樓
高雄市三民區九如一路54巷3號1樓
高雄市三民區河堤路506號13樓
高雄市苓雅區博仁里五福三路146號
高雄市內門區番子路16-10號
高雄市三民區鼎泰里明賢街46號
高雄市左營區光輝里後昌路643巷21號
高雄市永安區保寧里保安路16巷2之1號
高雄市茂林區多納里多納巷35之1號
高雄市湖內區劉家里仁愛街89號
高雄市湖內區文賢里中正路二段242號
高雄市前金區旺盛街57號
高雄市鳳山區文華里文化路53號
高雄市左營區海勝里翠華路601巷69號2樓
高雄市岡山區後紅里三民路38號
高雄市前鎮區和平二路203號9樓
高雄市前鎮區和平二路203號9樓
高雄市前鎮區盛豐里一心二路128號5樓之2
高雄市前鎮區盛豐里一心二路128號5樓之2
高雄市三民區達德里博愛一路70號11樓
高雄市三民區達德里博愛一路70號11樓
高雄市內門區內豊里內埔83號
高雄市內門區內豊里內埔83號
高雄市橋頭區橋南里成功南路148巷6弄11號
高雄市左營區新光里政德路647號2樓
高雄市六龜區民治路16號2樓
高雄市鳳山區國泰路二段57號1樓
高雄市左營區果貿里果峰街4巷11號
高雄市湖內區大湖里長壽路65巷6弄1號
高雄市內門區番子路16-10號
高雄市內門區番子路16-10號
高雄市內門區番子路16-10號
高雄市田寮區新興里和興路39號之5龍鳳寺1樓
高雄市岡山區後紅里三民路38號
高雄市鳳山區五甲二路730巷6號
高雄市湖內區湖內里東方路260號
高雄市鳳山區文英里文南街66號
高雄市仁武區烏林里林森巷23之1
高雄市左營區新光里政德路647號2樓
高雄市左營區新光里政德路647號2樓
高雄市前金區文西里光明街6號4樓之1
高雄市鳳山區曹公路15之3號4樓
高雄市鳳山區曹公路15之3號4樓
高雄市鳳山區曹公路15之3號4樓
高雄市鳳山區曹公路15之3號4樓
高雄市苓雅區苓雅里成功一路135巷26號
高雄市苓雅區田西里成功一路232號11樓之1
高雄市旗山區大德里大仁街27號
高雄市彌陀區彌仁里中華路2號
高雄市楠梓區宏榮里加昌路631號
高雄市甲仙區大田里新興路49之1號
高雄市美濃區中壇里五穀街32號
高雄市旗山區南洲里石岩巷1之1號
高雄市鳳山區老爺里興隆街42號(鳳山區老爺里活動中心)
南投縣埔里鎮北門里博愛路37號
南投縣埔里鎮北門里博愛路37號
南投縣竹山鎮桂林里中山路1之61號
南投縣草屯鎮省府路200號
南投縣埔里鎮蜈蚣里榮光路1號
臺中市南區愛國街43號
南投縣埔里鎮愛蘭里鐵山路1號
南投縣埔里鎮愛蘭里鐵山路1號
高雄市鳳山區鎮西里信義街50號
南投縣埔里鎮北門里博愛路37號
南投縣埔里鎮北門里博愛路37號
南投縣埔里鎮北門里博愛路37號
南投縣竹山鎮桂林里中山路1之61號
南投縣草屯鎮敦和里博愛路689號
南投縣草屯鎮敦和里博愛路689號
南投縣埔里鎮鐵山路1號
南投縣鹿谷鄉鹿谷村中正路二段20號
南投縣魚池鄉魚池村魚池街194 號
南投縣信義鄉明德村玉山路45號
南投縣埔里鎮愛蘭里鐵山路1號
高雄市岡山區協和里明得街92號
高雄市左營區海勝里翠華路601巷67號
高雄市左營區海勝里翠華路601巷67號
高雄市內門區內豊里內埔81之10號3樓
高雄市三民區大昌二路346號4、5樓
高雄市三民區博愛一路55號11樓
高雄市大寮區內坑路77之36號
高雄市大樹區姑山里姑山路19之1號
高雄市三民區大昌二路268號4樓
高雄市鳥松區大同路8號
高雄市小港區宏光街511號
高雄市岡山區中山南路268號1-3樓
高雄市新興區玉衡里文橫一路17號5樓之5
高雄市左營區合群里軍校路553號(11病房南棟1樓)
高雄市湖內區大湖里中山路一段312號
高雄市大樹區久堂里久堂路128號2樓
高雄市大樹區久堂里久堂路128號2樓
高雄市大樹區久堂里久堂路128號2樓
高雄市左營區博愛四路250號2樓
高雄市楠梓區清豐里立仁街131號
高雄市燕巢區安招里安東街188號
高雄市小港區宏光街511號
高雄市岡山區中山南路268號1-3樓
高雄市岡山區中山南路268號1-3樓
高雄市路竹區中山路627號6-7樓
高雄市美濃區中圳里自強街二段130號3-4樓、132號3-4樓
高雄市楠梓區安民街240號1樓
高雄市旗津區南汕里旗港路33號
高雄市岡山區岡山里壽天路12號
高雄市岡山區岡山里壽天路12號
高雄市鼓山區龍水里中華一路976號
高雄市三民區民族一路702之13號1樓
高雄市三民區明誠一路20號
高雄市左營區新上里新吉街42號
高雄市前鎮區南衙路1號2樓
高雄市苓雅區樂仁路8號1樓
高雄市桃源區建山里5鄰86號
南投縣埔里鎮愛蘭里鐵山路1號
南投縣埔里鎮愛蘭里鐵山路1號
南投縣埔里鎮愛蘭里鐵山路1號
高雄市三民區鼎金里明誠一路20號
高雄市大寮區後庄里民順街1號
高雄市仁武區考潭里成功路5號
高雄市路竹區鴨寮里保民路99巷36號
高雄市橋頭區橋頭里成功路8號
高雄市楠梓區立仁街133號1-2樓
高雄市燕巢區義大路21號13樓之2
高雄市三民區灣復里灣復街42號1樓
高雄市前鎮區盛豐里復興三路393號2樓、3樓
高雄市林園區東林西路360號
高雄市楠梓區大昌里右昌街123號
高雄市旗山區南勝里旗南三路163-2號
南投縣南投市平和里南投市信義街5巷26號
南投縣埔里鎮愛蘭里梅村一路25號
南投縣中寮鄉永平村永平路270號
南投縣竹山鎮集山路3段272巷16號4-5樓
南投縣竹山鎮集山路3段272巷16號4-5樓
南投縣埔里鎮中山路1段182-1號
南投縣草屯鎮新庄里日新街277巷250號
南投縣埔里鎮鐵山里鐵山路2號2樓之1、2樓之2、3樓之1、3樓之2、4樓之1、4樓之2
高雄市內門區番子路16-10號
高雄市內門區番子路16-10號
南投縣埔里鎮愛蘭里鐵山路1號
高雄市楠梓區瑞屏里加昌路298號
高雄市鼓山區九如四路1034號
高雄市鳳山區經武路85之20號
高雄市鳳山區福祥街81號3、4、5樓
高雄市楠梓區清豐里土庫路296巷1號
高雄市楠梓區清豐里土庫路296巷1號
高雄市三民區覺民路196巷30弄3號1樓
高雄市前鎮區盛豐里復興三路393號4樓、5樓
高雄市鼓山區九如四路711巷2弄9號1樓
高雄市前金區復元里中華三路68號
高雄市那瑪夏區平和巷252號
高雄市旗津區旗下里通山路31號
高雄市岡山區碧紅里15鄰碧紅街272巷8號
高雄市鳳山區文英里文南街66號
高雄市三民區大昌一路270巷2號
高雄市仁武區烏林里林森巷23之1
高雄市左營區光輝里後昌路643巷21號
高雄市甲仙區大田里新興路49之1號
高雄市那瑪夏區達卡努瓦里秀嶺巷82號
高雄市鳳山區文華里文化路53號
高雄市鳳山區文華里文化路53號
高雄市鳳山區鎮西里信義街50號
南投縣埔里鎮北門里博愛路37號
南投縣埔里鎮北門里博愛路37號
高雄市岡山區中山南路268號1-3樓
高雄市楠梓區常德路317巷9弄27號
高雄市鳳山區中山東路１５９號3、4、５、6樓
高雄市美濃區中圳里自強街二段130號3-4樓、132號3-4樓
高雄市苓雅區自強三路3號28樓之8A
高雄市苓雅區建軍路5號
高雄市旗津區南汕里旗港路33號
高雄市岡山區岡山里壽天路12號
高雄市岡山區岡山里壽天路12號
高雄市鼓山區龍水里中華一路976號
高雄市美濃區祿興里中興路一段49巷5號
高雄市路竹區文南里中華路436號
高雄市路竹區文南里中華路436號
高雄市橋頭區仕隆里成功南路5之1號
高雄市新興區德望里民生一路176號4F之 2
南投縣埔里鎮鐵山里鐵山路2號2樓之1、2樓之2、3樓之1、3樓之2、4樓之1、4樓之2
南投縣埔里鎮鐵山里鐵山路2號2樓之1、2樓之2、3樓之1、3樓之2、4樓之1、4樓之2
南投縣仁愛鄉中正村五福巷17號
南投縣信義鄉明德村玉山路45號
南投縣草屯鎮新豐里新豐路728巷36號
南投縣南投市康壽里復興路478號
南投縣埔里鎮北門里博愛路37號
